mag,GTDB-tk_domain,GTDB-tk_phylum,GTDB-tk_class,GTDB-tk_order,GTDB-tk_family,GTDB-tk_genus,GTDB-tk_species,CHECKM_completeness,CHECKM_contamination,max.growth,max.growth.minmedia,minmedia.n.mets,C.total,num.minmedia.C.mets,growth.yield,rk.index,rk.strategy,doubling.time.minmedia
3300029372_3,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,98.49,0.04,64.56690945,21.17029907,16,113.6485642,6,186.278632,4.374041283,K-strategist,0.223685807
3300029513_21,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,CAG-110,CAG-110 sp000435995,57.83,1.34,26.13610403,5.94725026,19,15.34350114,9,387.6071183,4.316950468,K-strategist,0.357597252
3300029369_7,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,94.81,0.38,58.62516632,21.49462672,12,44.36201271,2,484.5277617,4.318678569,K-strategist,0.222642347
3300029548_8,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,97.5,1.28,53.48907109,36.11787505,15,433.1899585,5,83.37652879,4.177736006,K-strategist,0.191789778
3300029550_8,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectale,95.89,0.48,33.04336168,7.43580411,16,22.45283337,6,331.1744219,4.169535977,K-strategist,0.32504199
3300021515_3,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Unclassified Saprospiraceae,Unclassified Saprospiraceae,97.7,2.78,69.79544008,38.27843206,17,714.7993755,8,53.55129477,4.214814103,K-strategist,0.188833681
3300029408_14,Bacteria,Firmicutes,Negativicutes,Veillonellales,Megasphaeraceae,Megasphaera,Megasphaera sp001546855,97.9,0.0,58.28773008,34.52704802,21,972.7347041,11,35.49482493,4.129717172,K-strategist,0.194142868
3300029613_20,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia muciniphila,97.96,0.0,36.8206146,12.22887046,16,8.787659878,6,1391.595786,5.0090507,K-strategist,0.268411846
3300029349_1,Bacteria,Cyanobacteria,Cyanobacteriia,Pseudanabaenales,Pseudanabaenaceae,Pseudanabaena,Unclassified Pseudanabaena,87.03,2.4,24.94709882,11.1057073,16,19.52192585,5,568.8837968,4.499539792,K-strategist,0.277961891
3300027752_21,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Litoricolaceae,Unclassified Litoricolaceae,Unclassified Litoricolaceae,92.19,3.92,45.84686558,19.05655077,14,8.490916496,5,2244.345564,5.330104027,K-strategist,0.231160339
3300029566_23,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter faecis,66.67,0.0,42.08542944,23.0902347,13,62.09302916,3,371.8651677,4.410935102,K-strategist,0.217847053
3300029510_20,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes shahii,69.73,0.16,49.97119327,24.89846127,14,78.5840233,3,316.838719,4.374132012,K-strategist,0.213001869
3300027863_98,Bacteria,Proteobacteria,Gammaproteobacteria,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,Unclassified Acidithiobacillus,97.53,1.54,30.43080788,20.96481176,15,35.91953561,5,583.6604345,4.786621226,K-strategist,0.224360013
3300028026_3,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,Endoriftia,Endoriftia persephone,98.71,1.05,42.08145602,32.37521264,21,64.86309542,10,499.1314773,5.208427589,K-strategist,0.197600922
3300029715_16,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,99.62,0.0,54.27826001,34.18425677,15,6.904702889,4,4950.86571,5.83056728,K-strategist,0.194671524
3300029729_25,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,Ruminococcus bicirculans,73.29,0.68,31.02074169,16.27218754,16,73.8382178,7,220.3762229,4.399708716,K-strategist,0.243286573
3300029729_14,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii,96.15,0.34,32.44390197,14.51291471,14,22.22492683,4,653.0016871,4.578728938,K-strategist,0.252819067
3300023177_9,Bacteria,Cyanobacteria,Vampirovibrionia,Obscuribacterales,Obscuribacteraceae,Ga0077546,Unclassified Ga0077546,83.73,1.42,57.89437337,20.85954872,24,54.51013435,15,382.6728546,5.078223824,K-strategist,0.22470942
3300029564_20,Bacteria,Firmicutes,Clostridia,Lachnospirales,Anaerotignaceae,Anaerotignum,Anaerotignum sp001304995,98.25,4.15,39.98270111,18.66894426,19,24.26997635,9,769.2197136,5.111412674,K-strategist,0.232674606
3300027262_19,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Unclassified Saprospiraceae,Unclassified Saprospiraceae,80.91,1.49,34.02301674,13.03324767,17,56.03904694,6,232.5743991,4.259765806,K-strategist,0.262413674
3300026278_20,Bacteria,Chloroflexota,Chloroflexia,Chloroflexales,Chloroflexaceae,Chloroflexus,Chloroflexus sp000735195,64.15,0.0,53.985352,17.60994074,19,109.6679494,9,160.575089,4.405678575,K-strategist,0.237079097
3300029763_13,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia muciniphila,97.96,0.0,37.12942674,11.04799528,28,55.78025543,18,198.0628305,4.595358966,K-strategist,0.278495584
3300029785_21,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,CAG-83,CAG-83 sp000431575,85.91,1.34,49.66814464,11.40077894,15,17.78396798,6,641.070595,4.641991632,K-strategist,0.275303197
3300027656_28,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylopumilus,Methylopumilus planktonicus,71.73,0.45,30.83044889,9.770053254,36,19.44538809,23,502.4354984,5.052705083,K-strategist,0.29163417
3300029815_33,Bacteria,Firmicutes,Clostridia,Lachnospirales,Anaerotignaceae,Anaerotignum,Anaerotignum sp000436415,96.64,0.67,64.44842492,10.80883137,22,42.07536031,13,256.8921879,4.557472991,K-strategist,0.28075737
3300029610_39,Bacteria,Firmicutes,Negativicutes,Veillonellales,Dialisteraceae,Dialister,Dialister invisus,74.68,0.63,33.62065834,10.74390976,30,76.43767208,21,140.5577835,4.501236547,K-strategist,0.281385699
3300029821_25,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,Cloacimonetes-1,Cloacimonetes-1 sp002841975,99.39,1.1,24.47002491,12.32746192,28,132.2136608,18,93.23894249,4.315743514,K-strategist,0.267642301
3300027823_69,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,70-9,67-14,Unclassified 67-14,93.53,1.29,35.86551813,10.78897451,32,10.08465505,20,1069.840709,5.363329282,K-strategist,0.280948885
3300029378_25,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,Unclassified Ruminococcus,58.46,0.67,44.77623638,18.68355216,16,42.55567777,6,439.0378238,4.692112636,K-strategist,0.232616635
3300029841_18,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,100.0,0.92,43.83992225,11.13434899,23,27.95276986,14,398.3272157,4.793032846,K-strategist,0.277698726
3300029825_18,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Herbinix,Herbinix sp003519685,73.99,2.01,39.49532931,18.57330716,15,102.628742,5,180.9756877,4.225479481,K-strategist,0.233055924
3300029886_10,Bacteria,Firmicutes,Negativicutes,Veillonellales,Megasphaeraceae,Megasphaera,Megasphaera sp002319965,100.0,0.6,31.42045922,9.216456381,31,30.31152113,20,304.0578644,4.748550209,K-strategist,0.298256129
3300029893_24,Bacteria,Patescibacteria,Microgenomatia,GWA2-44-7,UBA8517,Unclassified UBA8517,Unclassified UBA8517,57.41,0.0,40.68347882,23.18094489,13,29.79652103,3,777.9748808,4.733217964,K-strategist,0.217590034
3300029779_22,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-279,CAG-279 sp000437795,76.48,0.0,53.7690387,34.0172324,24,128.4284125,14,264.873105,5.100864875,K-strategist,0.194932034
3300027327_29,Bacteria,Chloroflexota,Anaerolineae,Caldilineales,Caldilineaceae,Bin5,Bin5 sp002238445,59.16,0.0,32.9559251,10.69249253,32,141.0480866,23,75.80742702,4.270518548,K-strategist,0.281887812
3300028601_97,Bacteria,Patescibacteria,Microgenomatia,UBA1400,PJMF01,Unclassified PJMF01,Unclassified PJMF01,53.73,0.0,46.08850412,23.95483206,15,47.35110259,6,505.8980837,4.861607415,K-strategist,0.215459323
3300027231_6,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,TMED14,TMED14 sp002381225,96.51,1.61,32.3024086,9.400188756,25,43.81066809,16,214.5639217,4.508813255,K-strategist,0.295986032
3300027848_83,Bacteria,Bacteroidota,Bacteroidia,UBA7662,UBA7662,UBA7662,Unclassified UBA7662,65.52,1.72,41.16000354,22.3401604,13,6.4888485,2,3442.854368,5.187034935,K-strategist,0.220034465
3300029847_11,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella sp002159975,98.85,0.38,56.70765677,27.27282422,23,639.3503966,13,42.65708502,4.17966464,K-strategist,0.207411041
3300027690_43,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,UBA10518,Unclassified UBA10518,75.6,1.79,34.64145591,11.68687314,30,219.589861,21,53.22136955,4.116003671,K-strategist,0.272831596
3300027751_24,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Aquiluna,Aquiluna sp002333405,82.41,3.35,36.35903246,23.04205194,19,19.93125185,7,1156.076503,5.270605766,K-strategist,0.217984215
3300028569_48,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Ga0077559,Unclassified Ga0077559,89.31,2.53,32.95516621,5.760586865,29,36.46824462,19,157.961726,4.237772201,K-strategist,0.36269356
3300027863_107,Bacteria,Spirochaetota,Spirochaetia,Treponematales,UBA8932,UBA8932,Unclassified UBA8932,97.63,0.0,60.8647663,17.26224715,23,323.0367615,14,53.43740776,4.111070748,K-strategist,0.238618358
3300027391_23,Bacteria,Actinobacteriota,Acidimicrobiia,UBA5794,Bin76,Bin76,Bin76 sp002238785,88.03,1.28,37.99235829,9.793166735,18,17.0282282,7,575.1136653,4.595774876,K-strategist,0.29137136
3300029716_10,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,99.62,0.0,58.74185528,32.57658044,32,1293.174112,22,25.19117894,4.256576668,K-strategist,0.197262649
3300029204_20,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Dakarella,Unclassified Dakarella,88.54,0.0,33.16055633,24.37776754,19,318.0874201,9,76.63857795,4.225683879,K-strategist,0.214339609
3300027816_10,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,SCN-70-22,Unclassified SCN-70-22,95.05,2.2,31.89663525,10.95626745,37,82.88384387,25,132.1882159,4.558795375,K-strategist,0.279353395
3300027958_15,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,Smithellaceae,UBA8904,Unclassified UBA8904,97.42,0.67,24.73498173,10.46494571,14,19.17722472,4,545.6965678,4.358748193,K-strategist,0.284158912
3300024974_2,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylobacter,Unclassified Methylobacter,67.02,1.75,40.52600923,10.93919866,24,17.32859003,15,631.2803661,5.015299051,K-strategist,0.27951433
3300028082_3,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Unclassified Enterobacteriaceae,Unclassified Enterobacteriaceae,95.48,1.1,64.39248197,31.55059763,30,1007.88785,19,31.30367892,4.273356571,K-strategist,0.199020337
3300029819_17,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium faecium,99.38,1.5,45.73438632,21.05009139,31,51.40724542,21,409.4771314,5.257702933,K-strategist,0.224078954
3300029567_25,Bacteria,Firmicutes,Negativicutes,Veillonellales,Dialisteraceae,Dialister,Dialister sp000434475,99.37,0.63,17.98652813,7.973236316,34,17.68155042,23,450.9353606,4.917476765,K-strategist,0.315893046
3300027082_10,Bacteria,Proteobacteria,Gammaproteobacteria,Nitrococcales,Nitrococcaceae,Spiribacter,Unclassified Spiribacter,93.79,1.17,50.60632807,30.53119768,23,1006.819171,14,30.32441035,4.112664242,K-strategist,0.20085532
3300029382_19,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Mitsuokella,Mitsuokella jalaludinii,97.59,4.05,61.94930904,25.87090226,20,503.9229003,10,51.33900888,4.123259055,K-strategist,0.2106162
3300029440_22,Bacteria,Firmicutes,Syntrophomonadia,Syntrophomonadales,Syntrophomonadaceae,UBA4844,Unclassified UBA4844,59.7,1.28,56.7283642,23.18931862,26,98.60930553,17,235.1635933,4.967106997,K-strategist,0.217566387
3300026278_12,Bacteria,Armatimonadota,UBA5829,UBA5829,Unclassified UBA5829,Unclassified UBA5829,Unclassified UBA5829,94.91,0.93,57.78349926,24.13131993,15,185.6757878,7,129.9648178,4.34150492,K-strategist,0.214988363
3300026269_17,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,MedAcidi-G1,MedAcidi-G1,MedAcidi-G1 sp002729765,88.8,3.85,43.96745441,18.77159635,33,35.94248074,20,522.2676889,5.292424361,K-strategist,0.232268751
3300029512_18,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium faecium,80.98,1.5,35.2299249,13.30585675,28,23.47450571,17,566.8215943,5.107938152,K-strategist,0.260516124
3300027128_4,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,UBA969,Unclassified UBA969,68.79,2.91,53.82070748,36.53022215,23,958.6567978,13,38.10563095,4.257584823,K-strategist,0.191205286
3300029341_29,Bacteria,Firmicutes,Clostridia,Oscillospirales,Acutalibacteraceae,CAG-177,CAG-177 sp003514385,78.7,0.34,41.1901741,9.734657143,30,30.69048124,19,317.1881557,4.768391223,K-strategist,0.292038658
3300029751_5,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,89.53,0.31,94.01620967,36.31409087,12,70.32792568,4,516.3537886,4.875082535,K-strategist,0.191510397
3300020418_4,Bacteria,Spirochaetota,Leptospirae,Leptospirales,Leptonemataceae,UBA3465,UBA3465 sp002730875,98.82,0.0,49.56059985,18.25390052,15,65.24650037,6,279.7682698,4.486305387,K-strategist,0.234352361
3300006498_46,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7x,Unclassified TM7x,62.22,0.0,53.37763803,21.4173791,39,5.898989133,27,3630.686312,6.322118816,K-strategist,0.222888624
3300012921_19,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,Unclassified Bryobacter,99.78,0.87,45.77963497,15.41365388,15,35.02767423,6,440.0421728,4.609551153,K-strategist,0.247719462
3300010265_5,Bacteria,Firmicutes,Clostridia,Acetivibrionales,Acetivibrionaceae,Acetivibrio,Acetivibrio clariflavum,95.64,2.03,35.85807746,16.35571605,33,509.0908308,24,32.12730431,4.100755091,K-strategist,0.242875314
3300007925_9,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella,Prevotella loescheii,73.2,1.94,35.7019674,13.89659461,18,31.3090725,6,443.8520051,4.568297825,K-strategist,0.25661353
3300025677_7,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Unclassified Pedosphaerales,Unclassified Pedosphaerales,Unclassified Pedosphaerales,60.34,1.72,52.55813316,15.78327186,12,9.247288681,2,1706.79995,4.731409654,K-strategist,0.245763523
3300008271_49,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,Unclassified Saccharimonadaceae,Unclassified Saccharimonadaceae,63.25,0.85,41.65728399,27.30492812,36,16.96216335,24,1609.755051,6.023212076,K-strategist,0.207340632
3300020221_27,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Unclassified Anaerolineales,Unclassified Anaerolineales,Unclassified Anaerolineales,90.91,0.91,58.91285311,35.21379693,13,7.941327525,3,4434.245636,5.670653857,K-strategist,0.193107322
3300008080_9,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas somerae,94.63,1.1,33.89308544,12.66994386,26,23.87301887,16,530.7223158,5.031762022,K-strategist,0.265045618
3300007135_8,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula,99.4,0.0,59.81065096,22.7528241,21,7.027096721,12,3237.869778,5.946475933,K-strategist,0.218817081
3300008513_5,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter,Odoribacter splanchnicus,93.55,0.54,49.67305819,18.09337077,20,14.90967605,10,1213.532119,5.341570758,K-strategist,0.235017631
3300009084_81,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Unclassified Chthoniobacteraceae,Unclassified Chthoniobacteraceae,93.58,3.38,34.88673926,7.81977744,20,26.85058323,11,291.2330572,4.398827747,K-strategist,0.318396073
3300007498_19,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes putredinis,95.19,0.96,17.34612824,10.04964961,13,10.54938468,3,952.6289841,4.458195966,K-strategist,0.288522956
3300024339_7,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,UBA9145,Unclassified UBA9145,84.73,2.42,65.65710119,25.51286103,13,54.5690828,3,467.5332573,4.553692927,K-strategist,0.21147817
3300020176_36,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,TMED14,TMED14 sp002381225,93.55,1.34,44.39240224,32.95336332,19,503.798394,8,65.4098221,4.236632702,K-strategist,0.196638172
3300010285_10,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Unclassified Oscillospiraceae,Unclassified Oscillospiraceae,97.32,2.01,40.30684472,7.476663768,21,32.7241387,11,228.4754944,4.273940161,K-strategist,0.324307156
3300025858_92,Bacteria,Patescibacteria,Paceibacteria,UBA6257,Unclassified UBA6257,Unclassified UBA6257,Unclassified UBA6257,67.62,1.98,43.12367353,37.91695625,17,507.8770748,7,74.65774325,4.297006365,K-strategist,0.189310507
3300008520_31,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena lactaris,94.65,1.17,28.8290467,10.44491574,19,6.034804929,7,1730.779348,5.102244685,K-strategist,0.284362755
3300027532_6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Bin36,Bin36 sp002238565,93.51,1.0,49.51868519,25.87811261,16,5.696491097,6,4542.816301,5.848409024,K-strategist,0.210599031
3300010287_6,Bacteria,Firmicutes,Clostridia,Acetivibrionales,Acetivibrionaceae,Ruminiclostridium,Ruminiclostridium sp001512505,98.66,3.58,27.60023201,3.977678291,15,5.6810904,5,700.1610626,4.143797615,K-strategist,0.431877203
3300007500_37,Bacteria,Patescibacteria,Gracilibacteria,BD1-5,UBA6164,GN02-873,GN02-873 sp003260345,67.52,0.0,16.75487003,14.22290219,14,6.86993172,4,2070.312016,5.071084018,K-strategist,0.254571368
3300027051_4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,GCA-2748055,Unclassified GCA-2748055,Unclassified GCA-2748055,97.62,0.97,69.41958213,42.58418388,22,1338.435796,12,31.81638148,4.21108036,K-strategist,0.183630016
3300027612_4,Bacteria,Bacteroidota,Bacteroidia,NS11-12g,UBA9320,UBA9320,Unclassified UBA9320,64.63,0.48,49.21322005,12.14288527,14,19.0849275,5,636.2552473,4.586923273,K-strategist,0.26909135
3300021092_47,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Unclassified Chitinophagaceae,Unclassified Chitinophagaceae,95.57,0.99,52.96019918,40.49446806,16,118.199025,6,342.5956184,4.920328753,K-strategist,0.186051804
3300011954_2,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter nosocomialis,100.0,0.0,51.17880788,24.7856757,30,20.52789652,20,1207.414295,5.777087072,K-strategist,0.213287925
3300012852_12,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Unclassified Lysobacter,83.36,0.76,49.69894267,17.54878689,14,12.10543284,4,1449.662075,5.007573869,K-strategist,0.237346301
3300027983_25,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,Unclassified Pseudohongiellaceae,Unclassified Pseudohongiellaceae,96.36,1.14,57.06200517,22.58714895,14,41.04963043,5,550.2400072,4.793383584,K-strategist,0.219301653
3300008496_6,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,97.17,0.0,53.38305095,29.44324252,12,84.9826538,3,346.461792,4.485762238,K-strategist,0.202920014
3300017533_11,Bacteria,Zixibacteria,MSB-5A5,GN15,PGXB01,PGXB01,Unclassified PGXB01,91.69,1.1,32.61117357,19.20969681,12,32.72147839,2,587.0668978,4.353238099,K-strategist,0.230575418
CTOTU10220,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,UBA695,Unclassified UBA695,80.5,0.92,42.57289013,7.167760327,19,22.71135628,7,315.6024783,4.19962192,K-strategist,0.330039481
3300001605_17,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,UBA6163,UBA6163 sp002422955,72.21,1.57,76.99200186,30.67783869,13,10.08322502,2,3042.462966,5.271080056,K-strategist,0.20058563
CTOTU10129,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Ferrovaceae,CAIVHB01,CAIVHB01 sp903867885,96.67,0.39,59.05808081,36.5918685,14,99.67297428,5,367.1192594,4.827161759,K-strategist,0.19111876
CTOTU18203,Bacteria,Desulfobacterota,Desulfomonilia,UBA1062,UBA1062,MWEI01,MWEI01 sp002071045,71.5,1.97,60.07974768,21.85898586,19,114.7819454,10,190.4392349,4.619386437,K-strategist,0.221499175
CTOTU13449,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,ER4,ER4 sp900317525,96.27,0.0,39.39373026,22.97195168,13,10.16074232,4,2260.853682,5.317530342,K-strategist,0.218184573
CTOTU20199,Bacteria,Actinobacteriota,Actinomycetia,Nanopelagicales,Nanopelagicaceae,Nanopelagicus,Unclassified Nanopelagicus,72.17,0.26,39.50669081,29.34434641,28,75.1535419,16,390.4585954,5.263219411,K-strategist,0.203113493
CTOTU13321,Bacteria,Firmicutes,Clostridia,Oscillospirales,Acutalibacteraceae,Eubacterium,Eubacterium sp003526845,82.72,0.0,45.77671955,14.95486989,22,58.79246257,14,254.3671286,4.726371662,K-strategist,0.250254951
CTOTU11194,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,Unclassified Rhodanobacter,94.77,2.2,45.64595411,24.11702737,30,869.2105664,19,27.74589761,4.104276156,K-strategist,0.215026304
CTOTU11252,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,UBA4665,BOG-1338,Unclassified BOG-1338,66.34,0.11,22.39348498,11.5877513,26,57.15658828,17,202.7369311,4.601380955,K-strategist,0.273676532
CTOTU13222,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella sp900757505,100.0,0.81,45.2187401,9.337083712,20,8.95155375,10,1043.068497,4.988524081,K-strategist,0.296757275
CTOTU14341,Bacteria,Proteobacteria,Gammaproteobacteria,Woeseiales,Woeseiaceae,UBA1847,UBA1847 sp002338605,88.13,4.11,67.11594472,29.27256698,22,328.1659963,12,89.20048789,4.496009284,K-strategist,0.203254548
CTOTU17818,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tenuifilaceae,MWFE01,MWFE01 sp002071445,95.6,0.0,62.03133581,11.61324629,29,31.91752325,20,363.8517376,4.926908086,K-strategist,0.273458072
CTOTU20511,Bacteria,Patescibacteria,Microgenomatia,UBA1400,PJMF01,JAAZKO01,JAAZKO01 sp017992725,66.08,1.51,30.19643187,5.916119809,32,28.8578493,21,205.009034,4.406029255,K-strategist,0.35842771
CTOTU19529,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,UBA4175,Unclassified UBA4175,89.08,2.52,34.83523241,14.92392595,19,64.43115473,9,231.6259271,4.492912766,K-strategist,0.25043048
CTOTU18068,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Flexilinea,Unclassified Flexilinea,84.05,3.51,31.95928745,4.278063708,34,31.83710455,23,134.3735169,4.121288768,K-strategist,0.416665145
CTOTU18070,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,UBA5456,Unclassified UBA5456,94.6,2.05,56.04874844,34.98548298,13,42.62746308,2,820.7263685,4.759116256,K-strategist,0.193448177
CTOTU10489,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,SCN-69-89,SCN-69-89 sp001898645,75.48,1.34,61.01555776,30.40108142,17,74.4998342,6,408.0691152,4.871774009,K-strategist,0.201096283
CTOTU20170,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,39-52-133,Unclassified 39-52-133,93.26,7.3,46.26536668,35.72831231,30,142.4096486,19,250.8840705,5.23123919,K-strategist,0.192351315
CTOTU19640,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,JAAYUG01,JAAYUG01,Unclassified JAAYUG01,96.13,2.58,47.10421019,6.510904206,30,25.77466003,19,252.6087327,4.494843267,K-strategist,0.343762326
CTOTU15505,Bacteria,Patescibacteria,Paceibacteria,UBA6257,JAAZHW01,JAAZHW01,Unclassified JAAZHW01,89.1,0.0,41.96361191,8.169690218,28,9.691808584,19,842.9479542,5.116759951,K-strategist,0.31280567
CTOTU19986,Bacteria,Verrucomicrobiota,Lentisphaeria,UBA1407,UBA1407,UBA1407,UBA1407 sp002305655,97.11,3.45,61.57251066,13.00255975,28,154.3138922,17,84.26046139,4.270101613,K-strategist,0.262631341
CTOTU10582,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,69-11,69-11 sp001898425,98.62,0.34,45.47829094,22.91961451,20,120.1269441,11,190.7949519,4.682166874,K-strategist,0.218334784
CTOTU15826,Bacteria,Firmicutes,UBA4882,UBA8346,Unclassified UBA8346,Unclassified UBA8346,Unclassified UBA8346,87.2,0.29,47.68100644,26.6094463,27,922.3905259,16,28.84835171,4.089276825,K-strategist,0.208895172
