mag,GTDB-tk_domain,GTDB-tk_phylum,GTDB-tk_class,GTDB-tk_order,GTDB-tk_family,GTDB-tk_genus,GTDB-tk_species,CHECKM_completeness,CHECKM_contamination,max.growth,max.growth.minmedia,minmedia.n.mets,C.total,num.minmedia.C.mets,growth.yield,rk.index,rk.strategy,doubling.time.minmedia
CTOTU48607,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas stutzeri,99.86,0.15,46.49238511,0.407123111,14,6002.74262,4,0.06782285,-0.956838217,r-strategist,2.029432627
CTOTU48509,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,Leclercia adecarboxylata,98.74,0.63,98.32034359,0.264798382,19,4454.856191,10,0.059440388,-0.803003035,r-strategist,2.950658261
CTOTU35891,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,CG2-30-51-40,CG2-30-51-40 sp001874005,99.08,0.86,34.93857437,0.704152061,13,9605.249892,3,0.073309083,-0.810054503,r-strategist,1.300298686
CTOTU472,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella,Prevotella sp900315955,63.7,0.91,27.62939252,0.461139866,14,1652.180311,4,0.279109891,-0.288332112,r-strategist,1.827838503
CTOTU45144,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Anaerovibrio,Anaerovibrio sp900548165,98.66,0.0,24.96883546,1.653736129,13,11476.74395,3,0.144094539,-0.145765009,r-strategist,0.7102147
CTOTU36728,Bacteria,Firmicutes,Negativicutes,Veillonellales,Dialisteraceae,Dialister,Dialister invisus,56.38,0.36,34.02458184,0.581902564,13,3714.618283,3,0.156652049,-0.563092395,r-strategist,1.511348547
CTOTU46586,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Pseudopelobacteraceae,UBA1603,UBA1603 sp002322035,97.42,0.32,7.52132074,0.618963751,14,2843.88376,5,0.217647345,-0.171611405,r-strategist,1.4387026
CTOTU48989,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter nosocomialis,94.36,0.29,51.32668005,0.244661618,14,10000.69795,5,0.024464454,-1.52392862,r-strategist,3.167026694
CTOTU48082,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium tunisiense,99.03,7.42,35.83291883,1.259848341,12,4441.518601,2,0.28365261,-0.145864952,r-strategist,0.850176783
CTOTU43564,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter sp900543445,83.72,2.83,23.6028726,0.149051848,13,345.5988195,4,0.431285756,-0.589837528,r-strategist,4.988927137
CTOTU17812,Bacteria,DUMJ01,DUMJ01,DUMJ01,DUMJ01,DUMJ01,DUMJ01 sp012839925,75.29,0.0,20.73082255,0.110413117,26,7633.562043,16,0.014464167,-1.59256592,r-strategist,6.618286344
CTOTU49011,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas nitrititolerans,97.65,1.3,87.61265039,0.125527612,13,3022.125587,4,0.0415362,-1.68077398,r-strategist,5.861614872
CTOTU49331,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas stutzeri,99.86,0.14,45.87986495,0.248266162,16,6945.972733,7,0.035742461,-1.206799973,r-strategist,3.125726867
CTOTU24342,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Hyphomicrobium sp002279935,71.36,3.61,24.70181045,0.21021315,14,1137.57285,4,0.184790935,-0.808599466,r-strategist,3.632913474
CTOTU49581,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas stutzeri,94.49,0.81,51.70175248,0.406701962,13,3047.025945,2,0.133475057,-0.96429362,r-strategist,2.031212845
CTOTU45048,Bacteria,Firmicutes,Clostridia,Christensenellales,CAG-917,CAG-1138,CAG-1138 sp000434675,97.58,1.76,38.52770844,0.346411407,30,9620.863106,19,0.036006271,-0.625276064,r-strategist,2.330354259
CTOTU48110,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Unclassified Stenotrophomonas,99.41,0.7,34.47630501,1.020603993,16,7751.322464,6,0.13166837,-0.093510028,r-strategist,0.985428854
CTOTU26965,Bacteria,WOR-3,WOR-3,UBA2258,UBA2258,DSUT01,DSUT01 sp011362355,65.93,2.4,27.35950224,0.532916378,14,3793.171776,5,0.140493605,-0.426714371,r-strategist,1.622641697
CTOTU19775,Bacteria,Thermotogota,Thermotogae,Petrotogales,Kosmotogaceae,Mesotoga,Mesotoga sp002305955,55.17,0.0,23.88518107,1.048389595,13,11573.79292,3,0.090583061,-0.545309048,r-strategist,0.966659773
CTOTU31436,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella sp900541145,61.92,2.28,30.0210177,0.40370225,16,2572.31341,7,0.156941315,-0.353103501,r-strategist,2.043999345
CTOTU47177,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus hominis,84.78,0.55,40.54785406,0.296570999,12,5123.47654,4,0.057884719,-1.1632474,r-strategist,2.668793097
CTOTU41132,Bacteria,Elusimicrobiota,UBA5214,UBA5214,UBA5214,UBA5214,UBA5214 sp002412545,91.57,1.12,26.4351554,0.347993783,12,829.3309984,2,0.419607833,-0.534554933,r-strategist,2.321188182
CTOTU35413,Bacteria,Patescibacteria,Paceibacteria,UBA6257,UBA9933,UM-FILTER-39-64,UM-FILTER-39-64 sp002784365,78.43,0.99,16.04061329,0.289444966,13,1028.996213,3,0.281288661,-0.612160519,r-strategist,2.726651545
CTOTU48194,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,98.77,0.08,82.33269131,0.559545353,16,6006.65491,6,0.093154237,-0.504810845,r-strategist,1.559757001
CTOTU49207,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas nitrititolerans,97.34,1.09,86.17448529,2.161678561,14,34482.74428,5,0.062688704,-0.169049586,r-strategist,0.602159089
CTOTU4579,Bacteria,Firmicutes,Clostridia,TANB77,CAG-508,UMGS1781,UMGS1781 sp900553695,90.14,2.47,23.23777608,0.2918358,16,5004.980856,7,0.058309074,-0.924027248,r-strategist,2.706926192
CTOTU4663,Bacteria,Firmicutes,Negativicutes,Veillonellales,Dialisteraceae,Dialister,Dialister sp000434475,90.34,2.65,57.0815371,0.928829651,12,5100.284651,3,0.182113296,-0.294601019,r-strategist,1.055157589
CTOTU47328,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas stutzeri,99.63,0.14,46.26506961,0.343005625,15,1246.815259,5,0.275105412,-0.32622962,r-strategist,2.350367677
CTOTU49129,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas stutzeri,100.0,0.55,55.24128828,0.92979406,12,4431.696597,4,0.209805441,-0.107736494,r-strategist,1.054355287
CTOTU49751,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp002429765,99.84,1.11,52.14179551,0.410019122,30,6046.534769,19,0.067810595,-0.277144732,r-strategist,2.017289269
CTOTU11709,Bacteria,Patescibacteria,Paceibacteria,UBA9983,XYD1-FULL-46-19,Unclassified XYD1-FULL-46-19,Unclassified XYD1-FULL-46-19,64.32,0.2,20.87332515,0.546056548,14,5073.45655,3,0.107630083,-0.753707453,r-strategist,1.590854275
CTOTU50699,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas stutzeri,99.86,0.96,46.32407841,0.446631525,23,3257.286504,12,0.137117667,-0.133775966,r-strategist,1.877238033
CTOTU46842,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,99.69,0.54,82.33269131,0.56245646,23,6376.4877,13,0.08820788,-0.190460356,r-strategist,1.553238844
CTOTU15636,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Fibro-01,Fibro-01 sp012515825,67.44,2.49,39.19534603,0.155904875,19,7819.040583,10,0.019939131,-1.507434075,r-strategist,4.784169907
CTOTU49437,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas nitrititolerans,100.0,1.09,88.13449344,0.928256404,19,18602.04885,10,0.049900762,-0.334224873,r-strategist,1.055635248
CTOTU39598,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,CAG-873 sp001701165,58.21,0.08,30.22917036,0.456965375,16,3442.711572,7,0.132734145,-0.37203601,r-strategist,1.841733937
CTOTU48664,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas stutzeri,99.86,0.55,52.50358152,0.283359197,25,8566.192436,16,0.03307878,-0.823993217,r-strategist,2.778356444
CTOTU42083,Bacteria,Spirochaetota,Brachyspirae,Brachyspirales,Brachyspiraceae,Brachyspira,Unclassified Brachyspira,91.33,2.37,30.65247927,0.905546123,15,4516.648066,4,0.200490742,-0.13893511,r-strategist,1.075032393
CTOTU51218,Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,Desulfitobacteriaceae,Desulfosporosinus,Desulfosporosinus sp001516045,90.17,3.14,37.18099082,0.196835601,14,3005.235505,5,0.065497563,-1.190701206,r-strategist,3.857652691
CTOTU51252,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Proteiniphilum,Unclassified Proteiniphilum,80.1,5.73,30.82054429,0.882008246,13,9838.854639,5,0.089645419,-0.403029249,r-strategist,1.096163161
CTOTU44149,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella,Prevotella sp000436915,96.36,1.15,44.57212026,0.109428769,19,5519.514226,8,0.019825797,-1.760547839,r-strategist,6.674808033
CTOTU32287,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella,Prevotella copri,83.65,2.5,5.541573304,0.626919176,15,5006.21873,7,0.125228083,-0.259988672,r-strategist,1.424212157
CTOTU51139,Bacteria,Firmicutes,Clostridia,Lachnospirales,Defluviitaleaceae,Defluviitalea,Defluviitalea raffinosedens,98.6,0.7,37.9961827,1.024666354,14,6777.189067,4,0.151193414,-0.207824659,r-strategist,0.982623111
CTOTU44405,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Faecousia,Unclassified Faecousia,58.62,0.0,30.31823076,0.562213164,14,7524.803872,5,0.07471466,-0.677723161,r-strategist,1.553781049
3300027662_9,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,UBA8190,Bog-564,Unclassified Bog-564,77.26,2.14,24.80228569,0.387442929,14,59216.77152,5,0.00654279,-1.897059242,r-strategist,2.116722741
CTOTU40128,Bacteria,Firmicutes,Thermoanaerobacteria,Thermoanaerobacterales,UBA4877,UBA4877,UBA4877 sp002399285,91.58,0.0,60.1754116,0.5247825,17,7289.559241,9,0.071990978,-0.468500072,r-strategist,1.643105988
CTOTU47436,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter radioresistens,100.0,0.0,67.76340074,0.442445956,13,4370.456965,2,0.101235628,-1.047776393,r-strategist,1.892085772
CTOTU13550,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,Sutterella wadsworthensis,97.26,0.0,31.33893991,0.173400458,14,3314.359604,5,0.052317937,-1.343329142,r-strategist,4.334719022
CTOTU49840,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus,Lysinibacillus xylanilyticus,91.81,1.59,33.83132134,0.479957641,15,6335.87698,7,0.075752361,-0.594302876,r-strategist,1.768171861
CTOTU51406,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,Hyphomonas sp000961695,62.4,0.0,62.39918545,1.327853637,18,22051.40205,9,0.060216291,-0.142893283,r-strategist,0.820344308
CTOTU47908,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,99.69,0.86,82.33269131,0.56245646,15,2646.106037,5,0.212560061,-0.223459422,r-strategist,1.553238844
CTOTU28566,Bacteria,Chloroflexota,Limnocylindria,Limnocylindrales,CSP1-4,Fen-1039,Unclassified Fen-1039,95.83,1.85,49.61261205,0.306517122,18,8604.101892,9,0.035624534,-1.007553557,r-strategist,2.592513645
CTOTU50021,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus,Lysinibacillus sp002340205,99.34,0.55,60.01821776,0.904312814,13,4633.211583,4,0.195180556,-0.151184772,r-strategist,1.076112948
CTOTU48365,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas nitrititolerans,100.0,1.38,65.6337804,0.12657503,18,6225.914457,8,0.020330352,-1.686417081,r-strategist,5.815867283
CTOTU45532,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium succinatutens,89.87,0.67,4.020105496,0.542719205,21,9507.087478,11,0.057085749,-0.467504425,r-strategist,1.598783654
CTOTU43046,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Unclassified Helicobacter,67.87,0.0,28.61197321,0.149609758,14,1502.904484,4,0.099547083,-1.224951549,r-strategist,4.971557411
CTOTU44731,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Alloprevotella,Unclassified Alloprevotella,63.28,1.72,46.76183271,0.136370351,12,4214.475382,3,0.03235761,-1.878182351,r-strategist,5.422020361
CTOTU47027,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas stutzeri,87.01,1.09,34.08474388,0.34703897,17,4282.198013,8,0.081042252,-0.647820268,r-strategist,2.3267091
CTOTU46232,Bacteria,Patescibacteria,Paceibacteria,Moranbacterales,UBA9337,UBA9337,UBA9337 sp003507475,68.48,2.97,31.30146695,0.414067489,16,3005.784929,5,0.137756858,-0.544845633,r-strategist,2.00059627
CTOTU5154,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Succinivibrionaceae,Succinivibrio,Succinivibrio sp003456415,76.94,2.53,31.75919167,0.270084009,15,7770.099739,5,0.034759401,-1.328458845,r-strategist,2.899190002
CTOTU43579,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Anaerovibrio,Unclassified Anaerovibrio,83.94,3.09,45.56415002,0.373557695,15,2963.638941,5,0.126046965,-0.628139915,r-strategist,2.183799434
CTOTU49000,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas stutzeri,99.86,0.55,46.22466682,0.248356604,15,2487.667818,4,0.099835115,-1.003580973,r-strategist,3.124705975
CTOTU48204,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas stutzeri,97.66,0.48,46.29879665,0.497679573,14,4062.491631,5,0.122505993,-0.515922843,r-strategist,1.716063574
CTOTU45150,Bacteria,Spirochaetota,Brachyspirae,Brachyspirales,Brachyspiraceae,Brachyspira,Unclassified Brachyspira,94.92,0.37,36.59120559,0.670655782,13,3008.286437,2,0.222936145,-0.524289843,r-strategist,1.350594809
CTOTU47366,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Unclassified Brevundimonas,99.68,0.0,16.5097642,0.588764922,14,2183.630872,5,0.269626579,-0.100325367,r-strategist,1.497217403
CTOTU44983,Bacteria,Firmicutes,Clostridia,Peptostreptococcales,Anaerovoracaceae,RUG099,Unclassified RUG099,71.82,0.0,47.40970049,0.520423742,22,9007.006206,13,0.05777988,-0.407922908,r-strategist,1.654332354
CTOTU44875,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,UBA7173,Unclassified UBA7173,94.76,1.26,54.01943026,0.897778047,15,8492.47964,6,0.105714477,-0.2445453,r-strategist,1.081886621
CTOTU50203,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas nitrititolerans,100.0,0.27,85.65384445,0.12690422,15,4633.251103,7,0.027389886,-1.613835672,r-strategist,5.801645232
CTOTU47582,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter radioresistens,100.0,0.0,51.3251282,0.686719517,17,6003.662093,7,0.114383439,-0.259759419,r-strategist,1.32587293
CTOTU49908,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter lwoffii,72.1,1.21,24.76632702,0.123275551,13,2180.685182,4,0.05653065,-1.554779077,r-strategist,5.962606861
CTOTU5287,Bacteria,Firmicutes,Clostridia,Oscillospirales,Acutalibacteraceae,UBA737,Unclassified UBA737,82.21,3.28,30.50289271,0.61049094,17,10538.20101,9,0.057931229,-0.497165523,r-strategist,1.454544303
CTOTU5486,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Unclassified Clostridium,82.48,4.35,19.42330961,0.220109949,14,3789.725631,5,0.058080708,-1.194358418,r-strategist,3.484185066
CTOTU28221,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Unclassified Calditrichaceae,Unclassified Calditrichaceae,53.52,0.0,11.99506087,0.402483505,14,3961.194852,5,0.101606591,-0.689360028,r-strategist,2.049248342
CTOTU48283,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas kunmingensis,100.0,0.14,43.68181715,0.173065162,12,7176.696139,3,0.024114879,-1.902383997,r-strategist,4.342480018
CTOTU49047,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas stutzeri,99.85,5.05,54.57914768,0.597240746,14,5877.399997,4,0.101616488,-0.614826399,r-strategist,1.480205696
CTOTU36934,Bacteria,Firmicutes,Clostridia,Christensenellales,Borkfalkiaceae,Gallimonas,Gallimonas faecium,97.55,0.81,16.62018168,0.434195497,21,9649.269559,11,0.044997758,-0.667731124,r-strategist,1.922183504
CTOTU573,Bacteria,Firmicutes,Clostridia,Oscillospirales,Acutalibacteraceae,RUG420,RUG420 sp900317085,92.62,0.67,29.77848638,1.918622119,12,5509.357792,1,0.348247871,-0.175122083,r-strategist,0.647128798
CTOTU44436,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Unclassified Phascolarctobacterium,98.18,0.0,86.35156803,0.539045272,16,3227.66905,7,0.167007603,-0.200540475,r-strategist,1.607624848
CTOTU46203,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Gemmobacter,Gemmobacter sp003509785,75.92,2.41,65.9541584,0.574295212,14,3481.883358,4,0.164938096,-0.421483837,r-strategist,1.527402906
CTOTU50903,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ginsengibacter,Unclassified Ginsengibacter,59.12,0.33,15.67856336,0.361806978,19,3009.000593,9,0.120241578,-0.407225885,r-strategist,2.244556904
CTOTU17048,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella,Prevotella sp900314935,78.92,1.71,38.07940519,0.239556527,19,3002.149098,8,0.079795013,-0.815526254,r-strategist,3.227638255
CTOTU428,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,93.95,0.56,20.09551799,0.151104993,19,11452.8441,9,0.013193665,-1.74611321,r-strategist,4.925636959
CTOTU51627,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermatophilaceae,Intrasporangium,Intrasporangium calvum,65.35,2.8,30.07953694,0.982513874,12,5717.696756,4,0.171837353,-0.170483743,r-strategist,1.012831602
CTOTU23376,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,JAAFJT01,Unclassified JAAFJT01,98.01,3.07,37.84536278,0.257059877,17,17944.57072,7,0.014325217,-1.588766443,r-strategist,3.029813023
CTOTU5075,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Sodaliphilus,Sodaliphilus sp004557565,87.64,3.62,38.70298285,0.555125726,17,3343.801915,8,0.166016331,-0.132367846,r-strategist,1.569781772
CTOTU5343,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,Cryptobacteroides,Cryptobacteroides sp900546925,62.44,1.19,16.98092187,0.877290143,18,12114.94804,9,0.072413859,-0.242792547,r-strategist,1.10053177
CTOTU5208,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified Bacteroides,68.57,0.17,22.14138746,0.57857792,12,1381.376514,3,0.418841579,-0.138467101,r-strategist,1.518313575
CTOTU44012,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,Cryptobacteroides,Cryptobacteroides sp900546445,62.34,1.85,15.32402842,0.276912672,19,4496.71268,9,0.061581135,-0.813966968,r-strategist,2.835593457
CTOTU6075,Bacteria,Actinobacteriota,Actinomycetia,Nanopelagicales,Nanopelagicaceae,MAG-120802,Unclassified MAG-120802,76.94,0.96,31.24506256,0.719821312,13,3973.585376,2,0.181151591,-0.583703151,r-strategist,1.278349513
CTOTU5573,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella,Prevotella sp018053665,92.47,1.84,29.83456152,0.480855846,21,2871.383396,8,0.16746487,-0.190971397,r-strategist,1.765439449
CTOTU5407,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Sodaliphilus,Sodaliphilus sp004557565,84.34,3.69,46.97886808,0.559445958,14,2677.030619,4,0.208980037,-0.330077066,r-strategist,1.559980734
CTOTU49158,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,Leclercia adecarboxylata,96.15,0.8,98.3211105,0.317854877,16,5728.54853,6,0.055486111,-0.975435587,r-strategist,2.511354407
CTOTU16405,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,UBA1319,JAGMXM01,JAGMXM01 sp018006935,57.84,0.0,24.30166808,0.403673737,14,2076.105917,2,0.19443793,-0.804158521,r-strategist,2.044121791
CTOTU5885,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Scatomonas,Scatomonas sp003481995,97.86,0.67,50.60071527,0.126531473,12,10778.63653,4,0.011739098,-2.226106707,r-strategist,5.817754636
CTOTU49190,Bacteria,Firmicutes,Clostridia,Tissierellales,Sedimentibacteraceae,Sedimentibacter,Sedimentibacter sp002331025,96.97,3.15,39.43782983,0.90609473,28,33010.91922,18,0.027448334,-0.349037904,r-strategist,1.074552656
CTOTU38993,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,UBA954,UBA954 sp002293155,97.58,0.03,45.08219108,0.577400577,12,2632.120216,2,0.2193671,-0.596321297,r-strategist,1.520799035
CTOTU640,Bacteria,DTU030,DTU030,DTU030,DTU030,DTU030,DTU030 sp001513125,91.19,0.0,47.70666413,0.71496096,14,7671.677522,3,0.093194866,-0.699204428,r-strategist,1.285056775
CTOTU3603,Bacteria,Patescibacteria,Paceibacteria,UBA9983,UBA1539,UBA1550,UBA1550 sp003483855,59.8,1.82,48.79309824,0.187621352,16,1975.996305,6,0.094950254,-0.971070357,r-strategist,4.031040039
CTOTU6365,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Rhodoluna,Unclassified Rhodoluna,53.45,0.0,31.02209844,0.384047192,14,5681.506974,4,0.067596008,-0.983634365,r-strategist,2.132682106
CTOTU6400,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Ilumatobacteraceae,BACL27,Unclassified BACL27,84.52,1.28,35.76554983,0.378934947,14,10521.0397,6,0.036016873,-1.086778091,r-strategist,2.157244125
CTOTU5887,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ethanoligenenaceae,Unclassified Ethanoligenenaceae,Unclassified Ethanoligenenaceae,69.8,0.67,32.69654503,1.162925162,14,7623.031709,4,0.152554155,-0.1489642,r-strategist,0.898485716
CTOTU31191,Bacteria,Firmicutes,Clostridia,Oscillospirales,Acutalibacteraceae,Ruminococcus,Ruminococcus bromii,98.73,0.76,85.66902673,0.45845929,32,13798.86251,21,0.033224426,-0.495022437,r-strategist,1.836732424
CTOTU44112,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,RF16,Unclassified RF16,96.29,2.38,71.97009278,0.69075914,14,6158.388595,4,0.112165566,-0.508753818,r-strategist,1.319833804
CTOTU13394,Bacteria,Firmicutes,Clostridia,Oscillospirales,CAG-272,QALR01,QALR01 sp900552255,83.61,0.74,24.45362232,1.576366215,12,8981.110472,2,0.17552019,-0.256985806,r-strategist,0.732419544
CTOTU6488,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Ilumatobacteraceae,Casp-actino8,Unclassified Casp-actino8,68.01,2.11,40.77631354,0.523541634,13,7518.225113,3,0.069636334,-0.961091623,r-strategist,1.646283144
CTOTU4906,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,Cryptobacteroides,Cryptobacteroides sp900546925,93.94,0.74,38.12766971,0.313337535,15,4842.802556,6,0.064701695,-0.914920668,r-strategist,2.542990886
CTOTU25943,Bacteria,Omnitrophota,Koll11,GIF10,UBA6249,Unclassified UBA6249,Unclassified UBA6249,96.7,0.55,48.71837228,1.027277477,12,9044.376621,3,0.1135819,-0.455881851,r-strategist,0.980831063
CTOTU660,Bacteria,Firmicutes,Syntrophomonadia,Syntrophomonadales,DTU052,DTU052,DTU052 sp001512495,95.19,0.32,46.40999799,1.454631834,13,7931.077068,3,0.183409116,-0.09670474,r-strategist,0.771898776
CTOTU6589,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylopumilus,Methylopumilus sp903849185,65.21,1.53,39.22741212,0.34382452,13,6000.138001,3,0.057302769,-1.228366295,r-strategist,2.345519626
CTOTU51435,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Erythrobacter,Erythrobacter sp001516125,95.08,1.45,68.14489122,0.770773603,12,1607.305373,2,0.479543972,-0.131214735,r-strategist,1.21303316
CTOTU1736,Bacteria,Firmicutes,Bacilli,RFN20,CAG-826,JAAYDH01,Unclassified JAAYDH01,84.97,0.0,30.17396243,0.768997413,12,3141.873874,4,0.24475757,-0.123278998,r-strategist,1.215167322
